# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8,3.3,-47.292103585604906,0,3.0,-5.390078018649327,180.0,0.0,0.08794449427591808
 0.04040060560399528,1.801660595368016,3.2982009275925797,-47.292103585604906,0.12120181681198586,3.000000000000001,-5.390078018649327,-179.99644698917172,-45.122282950743006,0.6348470099057879
 0.05718964494247887,1.80330351374817,3.2963730982227393,-48.049663369107115,0.17156893482743665,3.000000000000001,-5.258340629615796,-179.9857885177485,-57.41659137609584,1.374597094850346
 0.07011143052498868,1.8049290602502197,3.2945168013691246,-48.791588251747605,0.21033429157496608,3.0,-5.126442546292882,-179.9680262688265,-66.45868674274604,2.2752490859261294
 0.08103912266625801,1.806537539983921,3.2926323265103825,-49.517828320585394,0.2431173679987741,3.0000000000000013,-4.994681054763066,-179.9431630472708,-73.56457423774768,3.3089889677453668
 0.09069774296088326,1.8081292580590325,3.2907199631251594,-50.228360610283566,0.2720932288826498,2.9999999999999973,-4.8633309864483625,-179.91120277927223,-79.30788513239139,4.457446134236222
 0.099458873520523,1.8097045195853105,3.288780000692101,-50.923187346337365,0.29837662056156905,3.0000000000000018,-4.732644869002732,-179.87215051172763,-84.00889303875175,5.707176244470426
 0.10754309911799813,1.8112636296725124,3.2868127286898554,-51.602334189856784,0.3226292973539944,3.0,-4.602853278985284,-179.82601241144278,-87.87177344786613,7.0476870063551456
 0.11509403706917075,1.8128068934303954,3.284818436597067,-52.26584849882112,0.3452821112075123,3.0,-4.474165358551709,-179.7727957641585,-91.0382837315116,8.47042738913101
 0.12221136279413605,1.8143346159687168,3.282797413892383,-52.9137976175801,0.36663408838240824,3.0000000000000058,-4.346769478144044,-179.7125089734004,-93.61294458682664,9.968210130528327
 0.1289675821521746,1.8158471023972333,3.2807499500544504,-53.54626720596061,0.3869027464565239,3.0,-4.220834010760597,-179.64516155915152,-95.67634187728622,11.534854787849685
 0.13541737316996513,1.8173446578257026,3.2786763345619145,-54.16335961641578,0.4062521195098955,3.0,-4.096508200271068,-179.57076415634933,-97.29277512075285,13.164953609299797
 0.14160316353125302,1.8188275873638815,3.2765768568934224,-54.76519232698069,0.42480949059375916,3.0000000000000044,-3.9739230980105633,-179.48932851320612,-98.5149467330391,14.853710621062584
 0.14755864671715782,1.8202961961215276,3.2744518065276207,-55.351896435809614,0.44267594015147355,2.9999999999999956,-3.853192549350586,-179.40086748935408,-99.38698631295847,16.596826750812987
 0.15331109789191016,1.8217507892083977,3.272301472943155,-55.92361522198068,0.45993329367573055,2.999999999999995,-3.734414210205517,-179.3053950538142,-99.94648332416936,18.390415168385697
 0.15888295530159988,1.8231916717342487,3.2701261456186725,-56.48050277566289,0.4766488659047997,3.000000000000005,-3.6176705824553235,-179.20292628279097,-100.22590153130686,20.230937176919902
 0.1642929333240083,1.8246191488088386,3.267926114032819,-57.022722700223326,0.492878799972025,3.0000000000000053,-3.503030048722552,-179.0934773572911,-100.25359289069648,22.11515250333783
 0.1695568263360424,1.826033525541924,3.2657016676642407,-57.550446887271974,0.5086704790081273,3.0,-3.3905478997879266,-178.97706556056872,-100.05454356539795,24.04007994086418
 0.17468810233330154,1.827435107043262,3.2634530959915855,-58.063854365085824,0.5240643069999048,3.0000000000000164,-3.280267342802665,-178.85370927539597,-99.65093579022242,26.002965602181202
 0.1796983498654023,1.8288241984226101,3.261180688493498,-58.563130220200314,0.5390950495962071,3.0,-3.1722204817752244,-178.72342798116034,-99.06258000020654,28.00125688042821
 0.1845976203145028,1.8302011047897253,3.258884734648626,-59.04846459100698,0.5537928609435087,3.0000000000000115,-3.0664292660158474,-178.5862422507884,-98.30725369575514,30.03258076775768
 0.18939469401273573,1.8315661312543645,3.2565655239356146,-59.520051732056395,0.5681840820382075,3.0000000000000058,-2.962906398954059,-178.44217374749732,-97.40097185236813,32.09472555629974
 0.19409728995357597,1.8329195829262854,3.254223345833111,-59.97808914692324,0.5822918698607282,3.0000000000000058,-2.8616562067223126,-178.29124522137388,-96.35820634152972,34.185625203487355
 0.19871223306644573,1.834261764915245,3.251858489819762,-60.422776787647564,0.5961366991993374,2.999999999999988,-2.7626754596614322,-178.1334805057819,-95.1920665672211,36.30334582656392
 0.20324558910941865,1.8355929823310004,3.2494712453742127,-60.85431631786316,0.6097367673282562,3.000000000000006,-2.665954149018682,-177.96890451359891,-93.91445033857892,38.446073920959876
 0.20770277453410793,1.8369135402833088,3.24706190197511,-61.27291043707997,0.623108323602324,2.999999999999994,-2.571476217064989,-177.79754323328189,-92.5361714577903,40.61210599138528
